id_Estab,razon.social,nombre.sucursal,direccion,ccz,barrio,cajas,cadena,long,lat,ciudad,depto,id.depto,localidad,lat_rad,lon_rad,secc,test
572,Coboe S.A.,Farmashop 60,Av. Brasil 2487 ,,Pocitos,2.0,Farmashop,-34.906848,-56.16018,Montevideo,Montevideo,1.0,1020.0,-0.980180049512669,-0.6092394290931975,,
573,Coboe S.A.,Farmashop 61,Av. Agraciada 4104 ,,Prado ,2.0,Farmashop,-34.858292,-56.217289,Montevideo,Montevideo,1.0,1020.0,-0.9811767895951905,-0.6083919670215991,,
574,Coboe S.A.,Farmashop 62,Bvar. Artigas 1475 ,,Parque Batlle ,2.0,Farmashop,-34.902422,-56.164418,Montevideo,Montevideo,1.0,1020.0,-0.9802540165663686,-0.6091621808205043,,
575,Coboe S.A.,Farmashop 63,Gestido esq. Eucaliptus,,Interior,2.0,Farmashop,-34.840999,-55.972672,Ciudad de la Costa,Canelones,16.0,16220.0,-0.9769074175388396,-0.6080901472340517,,
576,Coboe S.A.,Farmashop 64,Peatonal Sarand� 508 ,,Ciudad Vieja,3.0,Farmashop,-34.907477,-56.205186,Montevideo,Montevideo,1.0,1020.0,-0.9809655523958216,-0.6092504072141927,,
577,Coboe S.A.,Farmashop 65,Av. Ceberio 586 ,,Interior,2.0,Farmashop,-34.796502,-54.921988,San Carlos,Maldonado,10.0,10321.0,-0.9585695223408154,-0.6073135280767918,,
578,Coboe S.A.,Farmashop 66,18 de Julio 735 ,,Interior,2.0,Farmashop,-34.792916,-54.914852,San Carlos,Maldonado,10.0,10321.0,-0.9584449756453932,-0.6072509405698153,,
579,Coboe S.A.,Farmashop 67,18 de Julio 1011 ,,Interior,2.0,Farmashop,-34.792695,-54.920549,San Carlos,Maldonado,10.0,10321.0,-0.9585444070528792,-0.6072470833921685,,
580,Coboe S.A.,Farmashop 68,Av. Italia 2839 ,,Parque Batlle,2.0,Farmashop,-34.890547,-56.153425,Montevideo,Montevideo,1.0,1020.0,-0.9800621525216968,-0.60895492297183,,
581,Coboe S.A.,Farmashop 69,Av. Luis Batlle Berres 6149 ,,Paso de la Arena,3.0,Farmashop,-34.839009,-56.262265,Montevideo,Montevideo,1.0,1020.0,-0.9819617688795674,-0.6080554151819371,,
582,Coboe S.A.,Farmashop 70,Uruguayana 3501 ,,Capurro ,2.0,Farmashop,-34.86985,-56.209565,Montevideo,Montevideo,1.0,1020.0,-0.9810419803637664,-0.6085936921765447,,
583,Coboe S.A.,Farmashop 71,Av. Soca 1261 ,,Pocitos,2.0,Farmashop,-34.906804,-56.154815,Montevideo,Montevideo,10.0,10942.0,-0.9800864125982995,-0.6092386611483267,,
584,Coboe S.A.,Farmashop 72,Cno. Ariel 4926 ,,Sayago,2.0,Farmashop,-34.83266,-56.217901,Montevideo,Montevideo,1.0,1020.0,-0.9811874710102126,-0.607944604227728,,
585,Coboe S.A.,Farmashop 73,Gral. Paz 1447 ,,Punta Gorda,2.0,Farmashop,-34.892531,-56.079651,Montevideo,Montevideo,1.0,1020.0,-0.9787745533193305,-0.6089895503041896,,
586,Coboe S.A.,Farmashop 74,Lagomar Av. Giannattasio Km. 21.8,,Interior,3.0,Farmashop,-34.834281,-55.980075,Ciudad de la Costa,Canelones,3.0,3831.0,-0.9770366242633647,-0.6079728960149028,,
587,Coboe S.A.,Farmashop 75,Av. Gorlero esq. 31,,Interior,2.0,Farmashop,-34.959255,-54.94039,Punta del Este,Maldonado,10.0,10524.0,-0.9588906978297674,-0.6101541037942902,,
588,Coboe S.A.,Farmashop 76,Av. Gorlero 780 002,,Interior,2.0,Farmashop,-34.962409,-54.943305,Punta del Este,Maldonado,10.0,10524.0,-0.9589415741774631,-0.6102091514788982,,
589,Coboe S.A.,Farmashop 77,Arocena 1980 ,,Carrasco,3.0,Farmashop,-34.881112,-56.061216,Montevideo,Montevideo,1.0,1020.0,-0.9784528018717255,-0.6087902511569043,,
590,Coboe S.A.,Farmashop 78,Alberdi 6502 ,,Carrasco,2.0,Farmashop,-34.880325,-56.066603,Montevideo,Montevideo,1.0,1020.0,-0.9785468227585303,-0.6087765154156911,,
591,Coboe S.A.,Farmashop 79,Aparicio Saravia 649 ,,Interior,2.0,Farmashop,-32.37061,-54.168661,Melo,Cerro Largo,4.0,4220.0,-0.9454214858466441,-0.5649737253790016,,
592,Coboe S.A.,Farmashop 80,Oribe 898 ,,Interior,2.0,Farmashop,-32.376301,-54.165164,Melo,Cerro Largo,4.0,4220.0,-0.9453604516827018,-0.5650730520667326,,
593,Coboe S.A.,Farmashop 81,Florencio Sanchez 898 ,,Interior,2.0,Farmashop,-32.369174,-54.16454,Melo,Cerro Largo,4.0,4220.0,-0.9453495608281695,-0.564948662450943,,
594,Coboe S.A.,Farmashop 82,18 de Julio 1395 ,,Interior,2.0,Farmashop,-32.317675,-58.076983,Paysand�,Paysand�,11.0,11120.0,-1.013634572974774,-0.5640498353394585,,
595,Coboe S.A.,Farmashop 83,18 de Julio 1099 ,,Interior,2.0,Farmashop,-32.316913,-58.084021,Paysand�,Paysand�,11.0,11120.0,-1.0137574092475292,-0.5640365359305582,,
596,Coboe S.A.,Farmashop 84,18 de Julio 1135 ,,Interior,2.0,Farmashop,-32.31695,-58.083377,Paysand�,Paysand�,11.0,11120.0,-1.0137461693271463,-0.5640371817023815,,
597,Coboe S.A.,Farmashop 86,18 de Julio 1676 ,,Interior,2.0,Farmashop,-32.70324,-57.632374,Young,R�o Negro,12.0,12421.0,-1.0058746820407745,-0.5707792140699104,,
598,Coboe S.A.,Farmashop 87,18 de Julio 953 ,,Interior,2.0,Farmashop,-32.698789,-57.62485,Young,R�o Negro,12.0,12421.0,-1.0057433634678545,-0.570701529464904,,
599,Coboe S.A.,Farmashop 88,Fco. Solano L�pez 1665 ,,Buceo,2.0,Farmashop,-34.892382,-56.124678,Montevideo,Montevideo,1.0,1020.0,-0.9795604227216261,-0.608986949763604,,
600,Coboe S.A.,Farmashop 89,Carlos M Ramirez 802 ,,La Teja,2.0,Farmashop,-34.864657,-56.233994,Montevideo,Montevideo,1.0,1020.0,-0.9814683468467362,-0.6085030572284886,,
601,Coboe S.A.,Farmashop 90,Luis A. de Herrera 3365 101,,Brazo Oriental,5.0,Farmashop,-34.869384,-56.169181,Montevideo,Montevideo,1.0,1020.0,-0.9803371465986411,-0.6085855589422303,,
602,Coboe S.A.,Farmashop 91,Rodo 550 ,,Interior,2.0,Farmashop,-33.250837,-58.033156,Mercedes,Soriano,17.0,17220.0,-1.0128696475235024,-0.5803365846939537,,
603,Coboe S.A.,Farmashop 92,Artigas 281 ,,Interior,2.0,Farmashop,-33.248962,-58.029335,Mercedes,Soriano,17.0,17220.0,-1.0128029584927838,-0.5803038597704788,,
604,Coboe S.A.,Farmashop 94,Calle 11 s/n esq. esq. Ciudad de Montevideo,,Interior,3.0,Farmashop,-34.773913,-55.761469,Atl�ntida,Canelones,3.0,3621.0,-0.9732212297987499,-0.6069192756520589,,
605,Coboe S.A.,Farmashop 95,Gral. Manuel Oribe 702,,Interior,2.0,Farmashop,-33.381626,-56.523815,Durazno,Durazno,6.0,6220.0,-0.9865266775381586,-0.5826192833693445,,
606,Coboe S.A.,Puntoshop 2,21 de Setiembre 2855 ,,Punta Carretas,3.0,Farmashop,-34.918984,-56.155542,Montevideo,Montevideo,1.0,1020.0,-0.9800991011419615,-0.6094512422512196,,
607,Coboe S.A.,Puntoshop 4,Sarandi 822 ,,Interior,3.0,Farmashop,-34.90616,-54.957705,Maldonado,Maldonado,10.0,10320.0,-0.9591929015897502,-0.6092274212279438,,
608,Coboe S.A.,Puntoshop 5,Av. Gral. Artigas 1068 ,,Interior,3.0,Farmashop,-34.724385,-55.958768,Pando,Canelones,3.0,3322.0,-0.9766647469596422,-0.6060548489801312,,
609,Coboe S.A.,Puntoshop 6,8 de Octubre 3691 ,,Unión,2.0,Farmashop,-34.875616,-56.142005,Montevideo,Montevideo,1.0,1020.0,-0.979862835921119,-0.6086943278612147,,
663,San Roque S.A.,San Roque Cordón,18 de Julio 1551 ,,Cordón,2.0,San Roque,-34.904306,-56.182333,Montevideo,Montevideo,1.0,1020.0,-0.9805666923018633,-0.6091950628236119,,
664,San Roque S.A.,San Roque Centro,18 de Julio 1078 ,,Centro,3.0,San Roque,-34.906083,-56.192722,Montevideo,Montevideo,1.0,1020.0,-0.9807480145578531,-0.6092260773244199,,
665,San Roque S.A.,San Roque Costa Urbana,Av. Giannattassio Km. 21.0,,Interior,2.0,San Roque,-34.865944,-56.024083,Ciudad de la Costa,Canelones,3.0,3831.0,-0.9778047087605823,-0.6085255196159618,,
666,San Roque S.A.,San Roque Y�,18 de Julio 1252 ,,Centro,2.0,San Roque,-34.905722,-56.189028,Montevideo,Montevideo,1.0,1020.0,-0.9806835420952844,-0.6092197766858201,,
667,San Roque S.A.,San Roque MAM,Jos� L. Terra 2220 ,1.0,Aguada,1.0,San Roque,-34.886806,-56.18375,Montevideo,Montevideo,1.0,1020.0,-0.9805914236173642,-0.6088896302045129,,
668,San Roque S.A.,San Roque Montevideo Shopping,Avenida Luis Alberto de Herrera 1290 119,,Buceo,3.0,San Roque,-34.903083,-56.136139,Montevideo,Montevideo,1.0,1020.0,-0.9797604549071971,-0.60917371744686,,
669,San Roque S.A.,San Roque Portones Shopping,Av Italia 5775 203,,Carrasco,3.0,San Roque,-34.881417,-56.081056,Montevideo,Montevideo,1.0,1020.0,-0.9787990751953211,-0.6087955744111229,,
670,San Roque S.A.,San Roque Tres Cruces Shopping,Bulevar Gral. Artigas 1825 ,,Tres Cruces,4.0,San Roque,-34.893806,-56.166111,Montevideo,Montevideo,1.0,1020.0,-0.9802835649906049,-0.6090118032521524,,
671,San Roque S.A.,San Roque Punta Carretas Shopping,Jos� Ellauri 350 109,,Punta Carretas,3.0,San Roque,-34.924028,-56.158333,Montevideo,Montevideo,1.0,1020.0,-0.9801478132813847,-0.6095392766586902,,
672,San Roque S.A.,San Roque Punta del Este Shopping,P.7 - Playa Mansa esq. Ave Roosevelt,,Interior,3.0,San Roque,-34.940361,-54.934222,Punta del Este,Maldonado,10.0,10524.0,-0.9587830459215044,-0.6098243412854185,,
673,San Roque S.A.,San Roque Cerro,Carlos Ma Ramirez 1490 ,,Cerro,2.0,San Roque,-34.872889,-56.246806,Montevideo,Montevideo,1.0,1020.0,-0.9816919584305016,-0.6086467327325128,,
674,San Roque S.A.,San Roque Parque Roosevelt,Av a la Playa Ciudad de la Costa 1 ,,Interior,1.0,San Roque,-34.866,-56.024222,Ciudad de la Costa,Canelones,3.0,3831.0,-0.9778071347682427,-0.6085264970003429,,
675,San Roque S.A.,San Roque Salto Shopping,Av. Jose Batlle y Ordo�ez 2265 117,,Interior,1.0,San Roque,-31.38425,-57.944,Salto,Salto,15.0,15120.0,-1.0113135817755943,-0.5477584957690304,,
676,San Roque S.A.,San Roque Universidad,18 de Julio 1835 ,,Cordón,2.0,San Roque,-34.902028,-56.176528,Montevideo,Montevideo,1.0,1020.0,-0.980465375938785,-0.6091553042232515,,
677,San Roque S.A.,San Roque Ellauri,Ellauri 452 ,,Punta Carretas,1.0,San Roque,-34.92375,-56.158194,Montevideo,Montevideo,1.0,1020.0,-0.9801453872737245,-0.6095344246433696,,
678,San Roque S.A.,San Roque Mercedes Shopping,Don Bosco 734 ,,Interior,1.0,San Roque,-33.257139,-58.027694,Mercedes,Soriano,17.0,17220.0,-1.0127743176397583,-0.5804465753434145,,
679,San Roque S.A.,San Roque Aeropuerto,101 Km. 19.95,,Interior,1.0,San Roque,-34.814944,-58.534694,Ciudad de la Costa,Canelones,3.0,3831.0,-1.0216231369473698,-0.6076354016974447,,
680,San Roque S.A.,San Roque Punta del Este Shopping,Playa Mansa esq. Ave Roosevelt,,Interior,1.0,San Roque,-34.940361,-54.934222,Punta del Este,Maldonado,10.0,10524.0,-0.9587830459215044,-0.6098243412854185,,
681,San Roque S.A.,San Roque Benito Blanco,Gabriel Pereyra 3298 ,,Pocitos,1.0,San Roque,-34.911222,-56.146139,Montevideo,Montevideo,1.0,1020.0,-0.9799349878323965,-0.6093157697946798,,
682,San Roque S.A.,San Roque Colonia Shopping,Av Roosevelt esq. Lu�s Casanello,,Interior,1.0,San Roque,-34.465806,-57.8345,Colonia del Sacramento,Colonia,5.0,5320.0,-1.0094024462446605,-0.6015417940536167,,
683,San Roque S.A.,San Roque Ciudad Vieja,Sarand� 667 ,,Ciudad Vieja,1.0,San Roque,-34.906611,-56.201194,Montevideo,Montevideo,1.0,1020.0,-0.9808958788520821,-0.6092352926628704,,
684,San Roque S.A.,San Roque Unión,8 de Octubre 3640 ,,Unión,1.0,San Roque,-34.876944,-56.143528,Montevideo,Montevideo,1.0,1020.0,-0.9798894172856271,-0.6087175058336812,,
685,San Roque S.A.,San Roque Mercedes ,Colon 278 ,,Interior,1.0,San Roque,-33.257278,-58.028667,Mercedes,Soriano,17.0,17220.0,-1.0127912996933803,-0.5804490013510747,,
686,San Roque S.A.,San Roque Salto Centro,Uruguay 839 ,,Interior,1.0,San Roque,-31.387528,-57.964694,Salto,Salto,15.0,15120.0,-1.011674760211002,-0.5478157076619108,,
687,San Roque S.A.,San Roque Fray Bentos,18 de Julio 1707 ,,Interior,1.0,San Roque,-33.122806,-58.304028,Fray Bentos,R�o Negro,12.0,12320.0,-1.0175972557749644,-0.5781020221993328,,
688,San Roque S.A.,San Roque Paysand�,19 de Abril 914 ,,Interior,1.0,San Roque,-32.317861,-58.084028,Paysand�,Paysand�,11.0,11120.0,-1.013757531420577,-0.5640530816518672,,
689,San Roque S.A.,San Roque Trinidad,Francisco Fondar 649 ,,Interior,1.0,San Roque,-33.51775,-56.897389,Trinidad,Flores,7.0,7320.0,-0.9930467738380039,-0.5849950953603293,,
690,San Roque S.A.,San Roque Colonia Centro,Av. Artigas 389 ,,Interior,1.0,San Roque,-33.51775,-56.897389,Colonia del Sacramento,Colonia,5.0,5320.0,-0.9930467738380039,-0.5849950953603293,,
691,San Roque S.A.,San Roque Durazno Centro,18 de Julio 549 ,,Interior,1.0,San Roque,-33.378472,-56.523111,Durazno,Durazno,6.0,6220.0,-0.9865143904202246,-0.5825642356847368,,
692,San Roque S.A.,San Roque Durazno Ruta,Morquio 800 ,,Interior,1.0,San Roque,-33.384111,-56.520278,Durazno,Durazno,6.0,6220.0,-0.9864649452425156,-0.5826626548012567,,
693,San Roque S.A.,San Roque Rivera,Sarand� 665 ,,Interior,1.0,San Roque,-30.901778,-55.540861,Rivera,Rivera,13.0,13220.0,-0.9693708938425103,-0.5393377708203483,,
694,San Roque S.A.,San Roque Arocena,Arocena 1681 ,,Carrasco,2.0,San Roque,-34.886778,-56.058667,Montevideo,Montevideo,1.0,1020.0,-0.9784083134290921,-0.6088891415123223,,
695,Mercados Devoto S.A.,Devoto Express - Ciudadela,Sarandi 700 ,,Ciudad Vieja,3.0,Devoto Express,-34.9065514,-56.2009051,Montevideo,Montevideo,1.0,1020.0,-0.980890836595873,-0.6092342524466361,,
696,Mercados Devoto S.A.,Devoto Express - Centenario,Av. Centenario 2971 ,,La Blanqueada,3.0,Devoto Express,-34.8860963,-56.1531658,Montevideo,Montevideo,1.0,1020.0,-0.9800576286282756,-0.6088772436028115,,
697,Mercados Devoto S.A.,Devoto Express - Maldonado,Maldonado 902 ,,Barrio Sur,3.0,Devoto Express,-34.9100729,-56.1965548,Montevideo,Montevideo,1.0,1020.0,-0.9808149095374236,-0.6092957142162452,,
698,Mercados Devoto S.A.,Devoto Express - 18 de julio IV,18 de Julio 2160,,Tres Cruces,3.0,Devoto Express,-34.8990938,-56.1685676,Montevideo,Montevideo,1.0,1020.0,-0.9803264407490094,-0.6091040927723395,,
699,Farmazul S.A,Pigalle Lyon,18 de julio 2102 ,,Cordón,1.0,Pigalle,-34.8995753,-56.1697701,Montevideo,Montevideo,1.0,1020.0,-0.9803474283332646,-0.6091124965326878,,
700,Farsolis S.A,Pigalle Marazul,18 de julio 2151 ,,Cordón,1.0,Pigalle,-34.8991372,-56.1687484,Montevideo,Montevideo,1.0,1020.0,-0.980329596304297,-0.6091048502452348,,
701,Farsolis S.A,Pigalle Cordón,18 de julio 2051 ,,Cordón,1.0,Pigalle,-34.8998189,-56.1731098,Montevideo,Montevideo,1.0,1020.0,-0.9804057170942934,-0.6091167481547456,,
702,Calafate S.A,Pigalle Mayo,Andes 1397 ,,Centro,1.0,Pigalle,-34.9067268,-56.1980688,Montevideo,Montevideo,1.0,1020.0,-0.9808413338222988,-0.6092373137541441,,
703,Tresiglos S.A.,Pigalle Tres Cruces,E. Victor Haedo 2356 ,,Tres Cruces,1.0,Pigalle,-34.8954741,-56.1659119,Montevideo,Montevideo,1.0,1020.0,-0.9802800900400641,-0.609040917089405,,
704,Calousd S.A.,Pigalle 1 Pocitos,Buxareo 1158 ,,Pocitos,1.0,Pigalle,-34.9080083,-56.1435764,Montevideo,Montevideo,1.0,1020.0,-0.979890262024985,-0.6092596801485084,,
705,Karine S.A.,Pigalle 2 Pocitos,Av.Brasil 2570 ,,Pocitos,1.0,Pigalle,-34.9077221,-56.1579642,Montevideo,Montevideo,1.0,1020.0,-0.9801413765071034,-0.6092546850161893,,
706,Natizei S.A,Pigalle 3 Pocitos,Benito Blanco 994 ,,Pocitos,1.0,Pigalle,-34.9136346,-56.1488298,Montevideo,Montevideo,1.0,1020.0,-0.9799819511519092,-0.6093578776082135,,
707,Alenstar S.A.,Pigalle Palermo,Carlos M. Morales 946 esq. Gonzalo Ramirez,,Palermo,1.0,Pigalle,-34.9152211,-56.1597292,Montevideo,Montevideo,1.0,1020.0,-0.9801721815684011,-0.6093855672567963,,
708,Alenstar S.A.,Pigalle Massone,Gabriel Pereira 3148 ,,Pocitos,1.0,Pigalle,-34.9088869,-56.1483066,Montevideo,Montevideo,1.0,1020.0,-0.9799728195892627,-0.6092750146113165,,
709,Alenstar S.A.,Pigalle Domar,Manuel Pagola 3295 ,,Pocitos,1.0,Pigalle,-34.9090111,-56.1453314,Montevideo,Montevideo,1.0,1020.0,-0.9799208925533575,-0.6092771823102475,,
710,Rampini e hijos Ltda.,Pigalle Hermes,Br. Espa�a 2508 ,,Pocitos,1.0,Pigalle,-34.9112534,-56.1624701,Montevideo,Montevideo,1.0,1020.0,-0.980220019297869,-0.609316317828065,,
711,Fredy Ubaldo Alonzo Brito,Super Quico ,11 esq. 22 y 24 ,,Interior,2.0,Sin Cadena,-34.7732896,-55.76257,Atl�ntida,Canelones,3.0,3621.0,-0.9732404458738143,-0.6069083952695019,,
712,Mercados Devoto S.A.,Devoto Express - Rivera II,Av. Gral. Rivera 2454 ,,Pocitos,3.0,Devoto Express,-34.9026848,-56.1624983,Montevideo,Montevideo,1.0,1020.0,-0.9802205114807181,-0.6091667675457786,,
714,Mercados Devoto S.A.,Devoto Express - 18 de Julio III,Av. 18 de Julio 1764 ,,Cordón,3.0,Devoto Express,-34.9027942,-56.1781647,Montevideo,Montevideo,1.0,1020.0,-0.9804939417426526,-0.6091686769359803,,
715,Mercados Devoto S.A.,Devoto Express - L.A. de Herrera,luis alberto herrera 2940 ,,Larra�aga,3.0,Devoto Express,-34.8772147,-56.1567986,Montevideo,Montevideo,1.0,1020.0,-0.9801210329493422,-0.6087222304399664,,
716,Mercados Devoto S.A.,Devoto Express - Canelones,Canelones 1251 ,,Barrio Sur,3.0,Devoto Express,-34.9085305,-56.1887753,Montevideo,Montevideo,1.0,1020.0,-0.9806791316482647,-0.6092687942578624,,
717,Polakof y CIA SA,El Dorado - Las Toscas,Mario Ferreira esq. ente calle E y D,,Interior,5.0,El Dorado,-34.7704497,-55.7322023,Las Toscas,Canelones,3.0,3726.0,-0.9727104295225565,-0.6068588296640746,,
718,Polakof y CIA SA,El Dorado - Pinares ,Leandro Gomez esq. Lima,,Interior,6.0,El Dorado,-34.8994876,-54.9952163,Pinares,Canelones,10.0,10830.0,-0.9598475972814536,-0.6091109658789338,,
719,Polakof y CIA SA,El Dorado - Paso de los Toros,carlos berrutti esq. florencio sanchez,,Interior,6.0,El Dorado,-32.8107573,-56.512083,Paso de los toros,Tacuaremb�,18.0,18321.0,-0.9863219155103146,-0.5726557449577648,,
720,Mercados Devoto S.A.,Devoto Express - 21 Setiembre II,21 de setiembre 2998 ,,Punta Carretas,3.0,Devoto Express,-34.9152324,-56.1597424,Montevideo,Montevideo,1.0,1020.0,-0.9801724119518623,-0.6093857644790018,,
721,Mercados Devoto S.A.,Devoto Express - Carrasco ,Cno Carrasco 6955 ,,Carrasco Norte,3.0,Devoto Express,-34.8700963,-56.0751842,Montevideo,Montevideo,1.0,1020.0,-0.9786965929523025,-0.6085979909224923,,
722,Mercados Devoto S.A.,Devoto Express - Solymar ,Rambla Costanera esq. Saturno,,Interior,3.0,Devoto Express,-34.8381924,-55.9643136,Ciudad de la Costa,Canelones,3.0,3831.0,-0.9767615359386408,-0.6080411628232653,,
723,Mercados Devoto S.A.,Devoto Express - Libertador ,Av. Libertador 1895 ,1.0,Aguada,2.0,Devoto Express,-34.8962272,-56.1898754,Montevideo,Montevideo,1.0,1020.0,-0.9806983320153657,-0.6090540611640017,,
724,Mercados Devoto S.A.,Devoto Express - Portal Am�ricas ,Av. de las Americas 6000 ,,Interior,5.0,Devoto Express,-34.867331,-56.0311719,Ciudad de la Costa,Canelones,3.0,3831.0,-0.977928433405927,-0.608549727332687,,
725,Mercados Devoto S.A.,Devoto Express - WTC ,Luis A. de Herrera 1248 Torre 01. Local 002,,Pocitos,2.0,Devoto Express,-34.9044736,-56.1361532,Montevideo,Montevideo,1.0,1020.0,-0.9797607027439509,-0.6091979879954382,,
726,Mercados Devoto S.A.,Devoto Express - Yaguaron ,Venezuela 1409 ,1.0,Aguada,4.0,Devoto Express,-34.8936075,-56.1869573,Montevideo,Montevideo,1.0,1020.0,-0.9806474015624634,-0.6090083387735873,,
728,Polakof  y C�a.  S.A.,El Dorado- La Tuna ,Charruas Esq Bulevar Artigas ,,Interior,6.0,El Dorado,-34.7801127,-55.5629575,La Tuna ,Canelones ,1.0,1020.0,-0.9697565505206773,-0.6070274808296947,,
727,ERIZE S.A.,PLANETA BELLONI,Belloni 4575 ,,Piedras Blancas,6.0,Planeta ,-34.8280015,-56.1406854,Montevideo,Montevideo,3.0,3985.0,-0.9798398045563098,-0.6078632980645239,,
729,Mercados Devoto S.A.,Devoto Express - Oviedo,Oviedo 4723,,Malvin ,3.0,Devoto Express,-34.8870085,-56.1091871,Montevideo,Montevideo,1.0,1020.0,-0.9792900555125288,-0.6088931644962482,,
730,Mercados Devoto S.A.,Devoto Express-Misiones,Misiones 1373,,Ciudad Vieja,2.0,Devoto Express,-34.9074645,-56.2411353,Montevideo,Montevideo,1.0,1020.0,-0.9815929860446089,-0.6092501890480362,,
731,Mercados Devoto S.A.,Devoto Express- L.A.Herrera II,L.A.Herrera 1056,,Buceo,3.0,Devoto Express,-34.9087159,-56.1361425,Montevideo,Montevideo,1.0,1020.0,-0.9797605159937209,-0.6092720300982956,,
732,Mercados Devoto S.A.,Devoto Express-Sarand�,Sarandi 891,,Interior,3.0,Devoto Express,-34.9064134,-56.2033817,Maldonado ,Maldonado,10.0,10320.0,-0.980934061420128,-0.6092318438922684,,
733,Mercados Devoto S.A.,Devoto Express-San Jose,San Jose 1085,,Centro ,2.0,Devoto Express,-34.9069038,-56.1949424,Montevideo,Montevideo,1.0,1020.0,-0.9807867678485643,-0.6092404029869203,,
734,Mercados Devoto S.A.,Devoto Express-Boulevard3,Av. Agraciada 3199,,Prado ,1.0,Devoto Express,-34.8722845,-56.2043715,Montevideo,Montevideo,1.0,1020.0,-0.9809513366890642,-0.6086361822171845,,
735,Henderson y Cia.  S.A.,Tienda Inglesa - Solanas,Ruta Interbalnearia Km118 y Ruta 12,,Interior,7.0,Tienda Inglesa,-34.87950612,-55.05286744,Punta del Este,Maldonado,10.0,10969.0,-0.9608537994919818,-0.6087622232635125,,
736,Henderson y Cia.  S.A.,Tienda Inglesa - Cordón,Arenal Grande 1605,,Cordón,4.0,Tienda Inglesa,-34.8995534,-56.17523074,Montevideo,Montevideo,1.0,1020.0,-0.9804427344805308,-0.6091121143055817,,
